Date,open,high,low,close,adjclose,volume,ingested_at_utc
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.39966583251953,207178000,2026-03-09 06:50:08.447594+00:00
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.523563385009766,300308000,2026-03-09 06:50:08.447594+00:00
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.043617248535156,533478800,2026-03-09 06:50:08.447594+00:00
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.194543838500977,222715200,2026-03-09 06:50:08.447594+00:00
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,21.92662239074707,257666000,2026-03-09 06:50:08.447594+00:00
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,21.721647262573242,163774000,2026-03-09 06:50:08.447594+00:00
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.28238868713379,149428800,2026-03-09 06:50:08.447594+00:00
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,21.70362663269043,183857200,2026-03-09 06:50:08.447594+00:00
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,21.878013610839844,185886800,2026-03-09 06:50:08.447594+00:00
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.293691635131836,185672400,2026-03-09 06:50:08.447594+00:00
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.517911911010742,216085600,2026-03-09 06:50:08.447594+00:00
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.51337432861328,177324800,2026-03-09 06:50:08.447594+00:00
2016-02-10,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.35031509399414,169374400,2026-03-09 06:50:08.447594+00:00
2016-02-11,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.221216201782227,200298800,2026-03-09 06:50:08.447594+00:00
2016-02-12,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.286903381347656,161405600,2026-03-09 06:50:08.447594+00:00
2016-02-16,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,21.887073516845703,196231600,2026-03-09 06:50:08.447594+00:00
2016-02-17,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.222261428833008,179452800,2026-03-09 06:50:08.447594+00:00
2016-02-18,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,21.801013946533203,156084000,2026-03-09 06:50:08.447594+00:00
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,21.751188278198242,141496800,2026-03-09 06:50:08.447594+00:00
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,21.941423416137695,137123200,2026-03-09 06:50:08.447594+00:00
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.445436477661133,127770400,2026-03-09 06:50:08.447594+00:00
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,21.764774322509766,145022800,2026-03-09 06:50:08.447594+00:00
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,21.91425323486328,110330800,2026-03-09 06:50:08.447594+00:00
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,21.948225021362305,115964400,2026-03-09 06:50:08.447594+00:00
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,21.898399353027344,140865200,2026-03-09 06:50:08.447594+00:00
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,22.768081665039062,201628400,2026-03-09 06:50:08.447594+00:00
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,22.817909240722656,132678400,2026-03-09 06:50:08.447594+00:00
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,22.987768173217773,147822800,2026-03-09 06:50:08.447594+00:00
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.329755783081055,184220400,2026-03-09 06:50:08.447594+00:00
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.071561813354492,143315600,2026-03-09 06:50:08.447594+00:00
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,22.88131332397461,126247600,2026-03-09 06:50:08.447594+00:00
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,22.901702880859375,108806800,2026-03-09 06:50:08.447594+00:00
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,22.913022994995117,134054400,2026-03-09 06:50:08.447594+00:00
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.159894943237305,109632800,2026-03-09 06:50:08.447594+00:00
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.21877670288086,100304400,2026-03-09 06:50:08.447594+00:00
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,23.685327529907227,160270800,2026-03-09 06:50:08.447594+00:00
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.000133514404297,153214000,2026-03-09 06:50:08.447594+00:00
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,23.96163558959961,137682800,2026-03-09 06:50:08.447594+00:00
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,23.988813400268555,176820800,2026-03-09 06:50:08.447594+00:00
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,23.986547470092773,142010800,2026-03-09 06:50:08.447594+00:00
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.169992446899414,129777600,2026-03-09 06:50:08.447594+00:00
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.036365509033203,102814000,2026-03-09 06:50:08.447594+00:00
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,23.932188034057617,104532000,2026-03-09 06:50:08.447594+00:00
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,23.8234806060791,77645600,2026-03-09 06:50:08.447594+00:00
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.387414932250977,124760400,2026-03-09 06:50:08.447594+00:00
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,24.81320571899414,182404400,2026-03-09 06:50:08.447594+00:00
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,24.684106826782227,103553600,2026-03-09 06:50:08.447594+00:00
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,24.910581588745117,103496000,2026-03-09 06:50:08.447594+00:00
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.16651153564453,149424800,2026-03-09 06:50:08.447594+00:00
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,24.86981964111328,106314800,2026-03-09 06:50:08.447594+00:00
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.130271911621094,105616400,2026-03-09 06:50:08.447594+00:00
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,24.582191467285156,127207600,2026-03-09 06:50:08.447594+00:00
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,24.609371185302734,94326800,2026-03-09 06:50:08.447594+00:00
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,24.69089698791504,117630000,2026-03-09 06:50:08.447594+00:00
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.01250457763672,108929200,2026-03-09 06:50:08.447594+00:00
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.374876022338867,133029200,2026-03-09 06:50:08.447594+00:00
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.388456344604492,101895600,2026-03-09 06:50:08.447594+00:00
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,24.878873825073242,187756000,2026-03-09 06:50:08.447594+00:00
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.34212303161621,243286000,2026-03-09 06:50:08.447594+00:00
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.213027954101562,129539600,2026-03-09 06:50:08.447594+00:00
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.262855529785156,122444000,2026-03-09 06:50:08.447594+00:00
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.000133514404297,126210000,2026-03-09 06:50:08.447594+00:00
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,23.934452056884766,134732400,2026-03-09 06:50:08.447594+00:00
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,23.798566818237305,112126400,2026-03-09 06:50:08.447594+00:00
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,23.633241653442383,224064800,2026-03-09 06:50:08.447594+00:00
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.15431785583496,458408400,2026-03-09 06:50:08.447594+00:00
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.477149963378906,328970800,2026-03-09 06:50:08.447594+00:00
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.230281829833984,274126000,2026-03-09 06:50:08.447594+00:00
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.207626342773438,192640400,2026-03-09 06:50:08.447594+00:00
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.55641746520996,227325200,2026-03-09 06:50:08.447594+00:00
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.332199096679688,164102000,2026-03-09 06:50:08.447594+00:00
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.245607376098633,143562000,2026-03-09 06:50:08.447594+00:00
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.127124786376953,174799600,2026-03-09 06:50:08.447594+00:00
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.14307403564453,131745600,2026-03-09 06:50:08.447594+00:00
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.286623001098633,134747200,2026-03-09 06:50:08.447594+00:00
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.079265594482422,114876400,2026-03-09 06:50:08.447594+00:00
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.584808349609375,305258800,2026-03-09 06:50:08.447594+00:00
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,20.62583351135254,177571200,2026-03-09 06:50:08.447594+00:00
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.391437530517578,245039200,2026-03-09 06:50:08.447594+00:00
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.30257225036621,187667600,2026-03-09 06:50:08.447594+00:00
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.546384811401367,168249600,2026-03-09 06:50:08.447594+00:00
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.464357376098633,121768400,2026-03-09 06:50:08.447594+00:00
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,21.696767807006836,128104000,2026-03-09 06:50:08.447594+00:00
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,21.97247886657715,152074400,2026-03-09 06:50:08.447594+00:00
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.307435989379883,140560800,2026-03-09 06:50:08.447594+00:00
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,22.69935417175293,152675200,2026-03-09 06:50:08.447594+00:00
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,22.879364013671875,225324800,2026-03-09 06:50:08.447594+00:00
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,22.86568260192871,145364800,2026-03-09 06:50:08.447594+00:00
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,22.7540340423584,169228800,2026-03-09 06:50:08.447594+00:00
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.435029983520508,116693200,2026-03-09 06:50:08.447594+00:00
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.26641273498535,160766400,2026-03-09 06:50:08.447594+00:00
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.311994552612305,114019600,2026-03-09 06:50:08.447594+00:00
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.47377586364746,93170000,2026-03-09 06:50:08.447594+00:00
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.564916610717773,89638000,2026-03-09 06:50:08.447594+00:00
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.544403076171875,83392400,2026-03-09 06:50:08.447594+00:00
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,22.70619010925293,106405600,2026-03-09 06:50:08.447594+00:00
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.51934242248535,126851600,2026-03-09 06:50:08.447594+00:00
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.179824829101562,152082000,2026-03-09 06:50:08.447594+00:00
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.207178115844727,127727600,2026-03-09 06:50:08.447594+00:00
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.134258270263672,117780800,2026-03-09 06:50:08.447594+00:00
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.227678298950195,125307200,2026-03-09 06:50:08.447594+00:00
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,21.721837997436523,244032800,2026-03-09 06:50:08.447594+00:00
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.66942596435547,137647600,2026-03-09 06:50:08.447594+00:00
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,21.85399627685547,142185600,2026-03-09 06:50:08.447594+00:00
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,21.7719669342041,116876400,2026-03-09 06:50:08.447594+00:00
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,21.897287368774414,128960800,2026-03-09 06:50:08.447594+00:00
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.282066345214844,301245600,2026-03-09 06:50:08.447594+00:00
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,20.972169876098633,181958400,2026-03-09 06:50:08.447594+00:00
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.325361251831055,161779600,2026-03-09 06:50:08.447594+00:00
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.50992774963379,146124000,2026-03-09 06:50:08.447594+00:00
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,21.783355712890625,143345600,2026-03-09 06:50:08.447594+00:00
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,21.84943962097168,104106000,2026-03-09 06:50:08.447594+00:00
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,21.64435577392578,110820800,2026-03-09 06:50:08.447594+00:00
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,21.76740264892578,123796400,2026-03-09 06:50:08.447594+00:00
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,21.86082649230957,100558400,2026-03-09 06:50:08.447594+00:00
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.029443740844727,115648400,2026-03-09 06:50:08.447594+00:00
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.097803115844727,95179600,2026-03-09 06:50:08.447594+00:00
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.198060989379883,96670000,2026-03-09 06:50:08.447594+00:00
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.072734832763672,103568800,2026-03-09 06:50:08.447594+00:00
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.510223388671875,155676000,2026-03-09 06:50:08.447594+00:00
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.50794792175293,120548000,2026-03-09 06:50:08.447594+00:00
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,22.747207641601562,145975600,2026-03-09 06:50:08.447594+00:00
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,22.756317138671875,95119600,2026-03-09 06:50:08.447594+00:00
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,22.776824951171875,105104000,2026-03-09 06:50:08.447594+00:00
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,22.656055450439453,130808000,2026-03-09 06:50:08.447594+00:00
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.48060417175293,113254800,2026-03-09 06:50:08.447594+00:00
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.179824829101562,161531600,2026-03-09 06:50:08.447594+00:00
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.027170181274414,224959200,2026-03-09 06:50:08.447594+00:00
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.45812225341797,369379200,2026-03-09 06:50:08.447594+00:00
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,23.77483558654785,159479200,2026-03-09 06:50:08.447594+00:00
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,23.745227813720703,110934800,2026-03-09 06:50:08.447594+00:00
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.164485931396484,152671600,2026-03-09 06:50:08.447594+00:00
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,23.80674934387207,135266400,2026-03-09 06:50:08.447594+00:00
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.105243682861328,120810400,2026-03-09 06:50:08.447594+00:00
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.2541561126709,109634800,2026-03-09 06:50:08.447594+00:00
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,24.62299919128418,162213600,2026-03-09 06:50:08.447594+00:00
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,24.826881408691406,112148800,2026-03-09 06:50:08.447594+00:00
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,24.927692413330078,105260800,2026-03-09 06:50:08.447594+00:00
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,24.74212646484375,96034000,2026-03-09 06:50:08.447594+00:00
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,24.726083755493164,109938000,2026-03-09 06:50:08.447594+00:00
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,24.783357620239258,74641600,2026-03-09 06:50:08.447594+00:00
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.08118438720703,103472800,2026-03-09 06:50:08.447594+00:00
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.058271408081055,135177600,2026-03-09 06:50:08.447594+00:00
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.02161979675293,101424000,2026-03-09 06:50:08.447594+00:00
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,24.98954963684082,87938800,2026-03-09 06:50:08.447594+00:00
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.053691864013672,101472400,2026-03-09 06:50:08.447594+00:00
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,24.858959197998047,103280800,2026-03-09 06:50:08.447594+00:00
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,24.93684959411621,85030800,2026-03-09 06:50:08.447594+00:00
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,24.74899673461914,94700400,2026-03-09 06:50:08.447594+00:00
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,24.643613815307617,100344800,2026-03-09 06:50:08.447594+00:00
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.499286651611328,111065200,2026-03-09 06:50:08.447594+00:00
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.4717960357666,99881200,2026-03-09 06:50:08.447594+00:00
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.283935546875,99455600,2026-03-09 06:50:08.447594+00:00
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.306842803955078,118649600,2026-03-09 06:50:08.447594+00:00
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.451175689697266,106806000,2026-03-09 06:50:08.447594+00:00
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,24.680267333984375,107210000,2026-03-09 06:50:08.447594+00:00
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,24.67340087890625,107521600,2026-03-09 06:50:08.447594+00:00
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,24.824596405029297,169457200,2026-03-09 06:50:08.447594+00:00
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.173973083496094,212008000,2026-03-09 06:50:08.447594+00:00
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.626432418823242,186228000,2026-03-09 06:50:08.447594+00:00
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.1556453704834,181171200,2026-03-09 06:50:08.447594+00:00
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,24.730669021606445,248704800,2026-03-09 06:50:08.447594+00:00
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.605806350708008,443554800,2026-03-09 06:50:08.447594+00:00
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.476369857788086,359934400,2026-03-09 06:50:08.447594+00:00
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.327449798583984,319547600,2026-03-09 06:50:08.447594+00:00
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.020465850830078,188092000,2026-03-09 06:50:08.447594+00:00
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.018177032470703,138057200,2026-03-09 06:50:08.447594+00:00
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.013595581054688,144012800,2026-03-09 06:50:08.447594+00:00
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.258726119995117,124296000,2026-03-09 06:50:08.447594+00:00
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,25.821151733398438,209924800,2026-03-09 06:50:08.447594+00:00
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,25.860105514526367,119477600,2026-03-09 06:50:08.447594+00:00
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,25.9082088470459,98429600,2026-03-09 06:50:08.447594+00:00
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.1052303314209,118564400,2026-03-09 06:50:08.447594+00:00
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,25.699735641479492,143548000,2026-03-09 06:50:08.447594+00:00
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,25.899045944213867,145516400,2026-03-09 06:50:08.447594+00:00
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,25.777629852294922,86807200,2026-03-09 06:50:08.447594+00:00
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,25.887596130371094,118947200,2026-03-09 06:50:08.447594+00:00
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,25.899045944213867,85812400,2026-03-09 06:50:08.447594+00:00
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.091480255126953,115117200,2026-03-09 06:50:08.447594+00:00
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.13042449951172,97433600,2026-03-09 06:50:08.447594+00:00
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,26.586328506469727,144944000,2026-03-09 06:50:08.447594+00:00
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,26.64360237121582,256164000,2026-03-09 06:50:08.447594+00:00
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,26.88185691833496,150347200,2026-03-09 06:50:08.447594+00:00
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,26.79939079284668,140769600,2026-03-09 06:50:08.447594+00:00
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,26.94829750061035,142608800,2026-03-09 06:50:08.447594+00:00
